Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender,Subscription Type,Contract Length
39.391716,31.03967,15.796261,3.613687,13.011509,631.2584,14.425305,0.5680568,Male,Standard,Quarterly
39.39302,31.03262,15.792116,3.6144817,13.022804,631.2563,14.417718,0.5688664,Male,Standard,Quarterly
39.39228,31.036617,15.794465,3.6140313,13.016403,631.2575,14.422018,0.5684076,Male,Standard,Quarterly
39.392464,31.035637,15.793889,3.6141417,13.01797,631.25726,14.420965,0.56852,Male,Standard,Quarterly
39.39154,31.04063,15.796823,3.613579,13.009978,631.2587,14.426336,0.567947,Male,Standard,Quarterly
39.392635,31.0347,15.79334,3.6142468,13.019469,631.2569,14.41996,0.56862736,Male,Standard,Quarterly
39.392887,31.03335,15.792546,3.6143994,13.021631,631.25653,14.418508,0.5687823,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392857,31.03352,15.7926445,3.6143804,13.021362,631.2566,14.418688,0.568763,Male,Standard,Quarterly
39.391136,31.042824,15.798112,3.6133316,13.00646,631.2594,14.428697,0.5676948,Male,Standard,Quarterly
39.392868,31.03344,15.792599,3.6143894,13.021489,631.25653,14.418604,0.56877214,Male,Standard,Quarterly
39.389545,31.034258,15.793455,3.616531,13.0266695,631.2852,14.422426,0.56835175,Male,Standard,Quarterly
39.393047,31.03249,15.79204,3.614497,13.023015,631.2563,14.417579,0.5688815,Male,Standard,Quarterly
39.39279,31.033865,15.792849,3.6143413,13.020809,631.25665,14.41906,0.5687233,Male,Standard,Quarterly
39.392635,31.03469,15.793333,3.6142483,13.019486,631.2569,14.419949,0.56862867,Male,Standard,Quarterly
39.391693,31.039797,15.796333,3.6136727,13.011307,631.2585,14.425441,0.56804234,Male,Standard,Quarterly
39.392967,31.032904,15.792284,3.6144497,13.022346,631.2564,14.418027,0.5688336,Male,Standard,Quarterly
39.392475,31.03557,15.79385,3.614149,13.018077,631.2572,14.420893,0.5685277,Male,Standard,Quarterly
39.39274,31.034138,15.79301,3.6143107,13.0203705,631.2568,14.419354,0.56869197,Male,Standard,Quarterly
39.391598,31.040321,15.796639,3.6136138,13.010474,631.25867,14.426001,0.56798255,Male,Standard,Quarterly
39.391937,31.038492,15.795567,3.6138198,13.013399,631.2581,14.424036,0.5681923,Male,Standard,Quarterly
39.392887,31.033348,15.792544,3.6143997,13.021637,631.25653,14.418503,0.56878275,Male,Standard,Quarterly
39.392075,31.037722,15.7951145,3.6139069,13.014633,631.2579,14.423206,0.5682808,Male,Standard,Quarterly
39.392696,31.034378,15.79315,3.6142838,13.019991,631.25684,14.419609,0.5686647,Male,Standard,Quarterly
39.39253,31.035284,15.793682,3.6141813,13.018534,631.25714,14.420588,0.56856036,Male,Standard,Quarterly
39.39234,31.036287,15.794271,3.6140683,13.016928,631.2574,14.421666,0.56844527,Male,Standard,Quarterly
39.39211,31.037567,15.795022,3.6139245,13.014881,631.2578,14.42304,0.5682986,Male,Standard,Quarterly
39.39196,31.038359,15.795488,3.6138349,13.013613,631.258,14.423894,0.5682076,Male,Standard,Quarterly
39.391853,31.038925,15.795822,3.6137712,13.012706,631.25824,14.424501,0.56814265,Male,Standard,Quarterly
39.39215,31.037329,15.794884,3.6139512,13.015264,631.25775,14.422784,0.56832594,Male,Standard,Quarterly
39.39276,31.034008,15.792933,3.6143253,13.020578,631.2568,14.419213,0.56870687,Male,Standard,Quarterly
39.39278,31.03391,15.792876,3.614336,13.020735,631.2567,14.419109,0.568718,Male,Standard,Quarterly
39.392395,31.036003,15.794102,3.6141005,13.017388,631.2574,14.421358,0.5684782,Male,Standard,Quarterly
39.392605,31.034857,15.793431,3.6142297,13.019218,631.25696,14.420129,0.5686094,Male,Standard,Quarterly
39.39169,31.039818,15.796348,3.61367,13.011271,631.2585,14.425464,0.56803983,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.391327,31.04179,15.797505,3.6134481,13.008112,631.2591,14.427588,0.56781316,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392365,31.036161,15.794197,3.6140828,13.017132,631.2574,14.42153,0.56845987,Male,Standard,Quarterly
39.392838,31.033596,15.79269,3.6143718,13.021238,631.2566,14.418771,0.5687542,Male,Standard,Quarterly
39.39248,31.035534,15.793829,3.6141534,13.018133,631.2572,14.420857,0.5685317,Male,Standard,Quarterly
39.391647,31.040054,15.796486,3.6136436,13.010895,631.25854,14.425718,0.56801283,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.393005,31.0327,15.792165,3.6144724,13.022672,631.25635,14.417808,0.5688569,Male,Standard,Quarterly
39.392834,31.033615,15.792702,3.6143696,13.021208,631.2566,14.418792,0.56875193,Male,Standard,Quarterly
39.39234,31.036276,15.794267,3.6140695,13.016946,631.2574,14.421654,0.5684465,Male,Standard,Quarterly
39.39292,31.03315,15.792427,3.614422,13.021955,631.2565,14.41829,0.5688055,Male,Standard,Quarterly
39.39285,31.033533,15.792654,3.6143792,13.02134,631.2566,14.418703,0.56876147,Male,Standard,Quarterly
39.392704,31.0421,15.796448,3.6135283,13.00523,631.3211,14.4309,0.567913,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39226,31.036737,15.794536,3.6140177,13.016207,631.25757,14.422151,0.56839365,Male,Standard,Quarterly
39.392567,31.035074,15.793557,3.6142051,13.018875,631.257,14.420359,0.56858486,Male,Standard,Quarterly
39.392353,31.03622,15.794233,3.6140757,13.017033,631.2574,14.421595,0.5684528,Male,Standard,Quarterly
39.39206,31.037804,15.795163,3.6138976,13.0145,631.2579,14.423295,0.5682713,Male,Standard,Quarterly
39.39202,31.038008,15.79528,3.613875,13.014177,631.25793,14.423513,0.5682481,Male,Standard,Quarterly
39.39227,31.03668,15.794503,3.614024,13.016299,631.2575,14.42209,0.5684002,Male,Standard,Quarterly
39.39241,31.035929,15.794059,3.614109,13.017507,631.2573,14.421278,0.5684867,Male,Standard,Quarterly
39.39308,31.032286,15.791921,3.6145196,13.023338,631.2562,14.41736,0.56890464,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.393093,31.032215,15.79188,3.6145272,13.023448,631.25616,14.417286,0.56891257,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.391644,31.040056,15.796488,3.6136436,13.010891,631.25854,14.42572,0.5680125,Male,Standard,Quarterly
39.392307,31.036467,15.794377,3.6140485,13.016643,631.25745,14.421858,0.5684248,Male,Standard,Quarterly
39.392338,31.036312,15.794285,3.6140656,13.016892,631.2574,14.42169,0.56844276,Male,Standard,Quarterly
39.391792,31.039267,15.7960205,3.6137328,13.012162,631.2583,14.424867,0.5681036,Male,Standard,Quarterly
39.41415,31.028389,15.787025,3.623126,13.026382,630.8693,14.424125,0.56825244,Male,Standard,Quarterly
39.39297,31.03289,15.792276,3.6144514,13.0223675,631.2564,14.418013,0.56883514,Male,Standard,Quarterly
39.392426,31.03582,15.793997,3.614121,13.017682,631.2573,14.421159,0.56849927,Male,Standard,Quarterly
39.391644,31.040064,15.796491,3.6136427,13.010882,631.25854,14.425727,0.56801194,Male,Standard,Quarterly
39.39309,31.032236,15.791891,3.6145253,13.023417,631.25616,14.417307,0.56891036,Male,Standard,Quarterly
39.392143,31.03736,15.794901,3.6139476,13.015215,631.25775,14.422815,0.56832254,Male,Standard,Quarterly
39.39246,31.035646,15.793897,3.6141405,13.017954,631.25726,14.420978,0.56851876,Male,Standard,Quarterly
39.39238,31.036072,15.794146,3.6140924,13.017273,631.2574,14.421434,0.56847,Male,Standard,Quarterly
39.392056,31.03783,15.79518,3.6138942,13.014453,631.2579,14.423327,0.5682679,Male,Standard,Quarterly
39.39263,31.034721,15.793352,3.6142447,13.019436,631.25696,14.419981,0.56862503,Male,Standard,Quarterly
39.391983,31.038225,15.79541,3.6138496,13.013824,631.258,14.423752,0.56822276,Male,Standard,Quarterly
39.39276,31.034029,15.792944,3.614323,13.020547,631.2568,14.419234,0.5687046,Male,Standard,Quarterly
39.39289,31.033312,15.792524,3.614404,13.021694,631.25653,14.418465,0.56878686,Male,Standard,Quarterly
39.392338,31.036312,15.794287,3.6140654,13.016888,631.2574,14.421692,0.56844234,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39232,31.036413,15.794346,3.614054,13.016726,631.25745,14.421802,0.5684307,Male,Standard,Quarterly
39.392517,31.035345,15.793718,3.6141748,13.018438,631.25714,14.420651,0.5685535,Male,Standard,Quarterly
39.392494,31.035461,15.793786,3.6141615,13.018252,631.25714,14.420777,0.56854016,Male,Standard,Quarterly
39.392002,31.03813,15.795355,3.6138606,13.013976,631.258,14.423648,0.5682336,Male,Standard,Quarterly
39.392525,31.035288,15.793684,3.614181,13.018529,631.25714,14.420591,0.56856,Male,Standard,Quarterly
39.409058,31.034832,15.783362,3.6202826,13.028786,631.0777,14.418314,0.56864923,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392548,31.035172,15.793614,3.6141942,13.01872,631.2571,14.420464,0.56857365,Male,Standard,Quarterly
39.391663,31.039959,15.796431,3.6136544,13.011048,631.25854,14.425615,0.56802374,Male,Standard,Quarterly
39.392254,31.036758,15.794548,3.6140156,13.016179,631.25757,14.42217,0.5683916,Male,Standard,Quarterly
39.392517,31.035316,15.793701,3.614178,13.018483,631.25714,14.420621,0.5685567,Male,Standard,Quarterly
39.391888,31.03875,15.795716,3.6137912,13.012988,631.2582,14.424312,0.5681629,Male,Standard,Quarterly
39.391197,31.042486,15.797914,3.6133695,13.007002,631.2593,14.428333,0.5677336,Male,Standard,Quarterly
39.3929,31.033266,15.792497,3.614409,13.021768,631.25653,14.418416,0.5687921,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392544,31.035196,15.793632,3.614191,13.018675,631.2571,14.420492,0.5685704,Male,Standard,Quarterly
39.392643,31.034662,15.793318,3.6142514,13.01953,631.2569,14.419919,0.56863177,Male,Standard,Quarterly
39.39257,31.03505,15.793544,3.6142082,13.018912,631.257,14.420333,0.5685875,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39251,31.03539,15.793744,3.6141694,13.018366,631.25714,14.4207,0.56854826,Male,Standard,Quarterly
39.39248,31.035542,15.793834,3.6141524,13.018124,631.2572,14.420863,0.5685309,Male,Standard,Quarterly
39.39181,31.039171,15.795967,3.6137433,13.012309,631.25824,14.424768,0.56811416,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39222,31.036955,15.794663,3.6139932,13.015861,631.2576,14.422382,0.5683688,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39279,31.033867,15.7928505,3.614341,13.020804,631.25665,14.419064,0.5687231,Male,Standard,Quarterly
39.392803,31.0338,15.79281,3.6143484,13.020912,631.25665,14.418989,0.56873083,Male,Standard,Quarterly
39.392033,31.03795,15.795248,3.613881,13.014268,631.25793,14.423451,0.5682546,Male,Standard,Quarterly
39.39233,31.036343,15.794304,3.614062,13.016839,631.2574,14.421725,0.56843895,Male,Standard,Quarterly
39.392918,31.033175,15.792442,3.614419,13.021913,631.2565,14.418316,0.56880254,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392544,31.035204,15.793633,3.6141906,13.018666,631.2571,14.420499,0.56856984,Male,Standard,Quarterly
39.392765,31.03399,15.792923,3.6143274,13.020608,631.2568,14.419194,0.56870896,Male,Standard,Quarterly
39.392876,31.033396,15.792574,3.6143944,13.021559,631.25653,14.418556,0.5687771,Male,Standard,Quarterly
39.39226,31.036716,15.794524,3.6140199,13.016239,631.25757,14.422128,0.568396,Male,Standard,Quarterly
39.391735,31.039568,15.796199,3.6136985,13.011674,631.25836,14.425194,0.5680687,Male,Standard,Quarterly
39.392586,31.034975,15.793501,3.6142163,13.019034,631.257,14.420252,0.56859624,Male,Standard,Quarterly
39.391895,31.038713,15.795697,3.6137948,13.013042,631.2582,14.424275,0.5681668,Male,Standard,Quarterly
39.39253,31.035275,15.793676,3.6141825,13.01855,631.25714,14.420575,0.56856155,Male,Standard,Quarterly
39.392593,31.03492,15.793469,3.6142225,13.019117,631.257,14.420196,0.5686022,Male,Standard,Quarterly
39.392696,31.034378,15.793148,3.6142838,13.019991,631.25684,14.419609,0.5686648,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39268,31.034437,15.793184,3.614277,13.019893,631.2569,14.419676,0.56865776,Male,Standard,Quarterly
39.395706,31.041042,15.793407,3.6138728,13.002245,631.4419,14.4355955,0.56829786,Male,Standard,Quarterly
39.391647,31.040047,15.79648,3.6136448,13.010907,631.25854,14.42571,0.56801367,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392654,31.034595,15.793278,3.6142588,13.019639,631.2569,14.419845,0.5686395,Male,Standard,Quarterly
39.392452,31.035683,15.793917,3.6141367,13.017896,631.25726,14.421016,0.5685147,Male,Standard,Quarterly
39.392498,31.035454,15.793782,3.6141622,13.018263,631.25714,14.420769,0.56854105,Male,Standard,Quarterly
39.39279,31.033833,15.792829,3.614345,13.020861,631.25665,14.419024,0.56872714,Male,Standard,Quarterly
39.3921,31.037575,15.795029,3.613923,13.014867,631.2578,14.423051,0.5682975,Male,Standard,Quarterly
39.392666,31.034536,15.7932415,3.614266,13.019735,631.2569,14.41978,0.5686465,Male,Standard,Quarterly
39.392513,31.035358,15.793727,3.614173,13.0184145,631.25714,14.420668,0.5685518,Male,Standard,Quarterly
39.39202,31.038008,15.79528,3.6138747,13.014175,631.25793,14.423514,0.56824803,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39265,31.034616,15.793291,3.6142564,13.019603,631.2569,14.419869,0.56863695,Male,Standard,Quarterly
39.392193,31.0371,15.79475,3.6139765,13.015626,631.2577,14.42254,0.5683519,Male,Standard,Quarterly
39.391655,31.040009,15.796458,3.6136484,13.010967,631.25854,14.425669,0.56801796,Male,Standard,Quarterly
39.42137,31.052538,15.7691145,3.6229753,13.032499,631.165,14.415418,0.5684129,Male,Standard,Quarterly
39.392067,31.037785,15.795153,3.6138992,13.014527,631.2579,14.423277,0.5682732,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392185,31.037138,15.794773,3.6139724,13.015565,631.2577,14.422582,0.5683476,Male,Standard,Quarterly
39.392223,31.03693,15.794648,3.613996,13.015901,631.2576,14.422356,0.5683716,Male,Standard,Quarterly
39.39209,31.037651,15.795072,3.613915,13.014748,631.2578,14.423129,0.568289,Male,Standard,Quarterly
39.392742,31.034111,15.792993,3.6143138,13.020416,631.2568,14.419323,0.5686953,Male,Standard,Quarterly
39.392643,31.034676,15.793324,3.6142502,13.019512,631.2569,14.4199295,0.5686305,Male,Standard,Quarterly
39.39212,31.03748,15.794971,3.6139343,13.015022,631.2578,14.422945,0.5683087,Male,Standard,Quarterly
39.3916,31.0403,15.796629,3.6136162,13.010502,631.25867,14.4259815,0.56798464,Male,Standard,Quarterly
39.392742,31.034124,15.792999,3.6143124,13.020394,631.2568,14.419338,0.56869376,Male,Standard,Quarterly
39.39207,31.03775,15.795131,3.6139035,13.0145855,631.2579,14.423239,0.5682774,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.391697,31.039776,15.79632,3.613675,13.011344,631.2585,14.425417,0.568045,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39199,31.038176,15.795382,3.6138554,13.013904,631.258,14.4236965,0.56822854,Male,Standard,Quarterly
39.392338,31.036295,15.794276,3.6140678,13.016914,631.2574,14.421675,0.5684443,Male,Standard,Quarterly
39.392193,31.037092,15.794745,3.6139777,13.015639,631.2577,14.42253,0.5683529,Male,Standard,Quarterly
39.3926,31.034895,15.793454,3.6142251,13.019161,631.257,14.420168,0.56860524,Male,Standard,Quarterly
39.391968,31.038317,15.795465,3.6138396,13.013678,631.258,14.423849,0.5682122,Male,Standard,Quarterly
39.392532,31.035246,15.793659,3.6141858,13.018595,631.25714,14.420547,0.5685647,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39178,31.039322,15.796055,3.6137261,13.012071,631.2583,14.424928,0.568097,Male,Standard,Quarterly
39.39302,31.032606,15.7921095,3.614483,13.022823,631.2563,14.417707,0.56886774,Male,Standard,Quarterly
39.392982,31.032831,15.79224,3.614458,13.022466,631.2564,14.417947,0.5688421,Male,Standard,Quarterly
39.391865,31.038862,15.795784,3.6137784,13.012809,631.25824,14.424433,0.56814986,Male,Standard,Quarterly
39.39218,31.037167,15.794788,3.613969,13.015519,631.2577,14.422611,0.56834435,Male,Standard,Quarterly
39.39299,31.032791,15.792218,3.6144626,13.022531,631.2564,14.417902,0.56884676,Male,Standard,Quarterly
39.39194,31.03845,15.795542,3.6138248,13.013468,631.25806,14.42399,0.5681972,Male,Standard,Quarterly
39.39082,31.035467,15.793774,3.6155648,13.021771,631.2872,14.4232025,0.5683647,Male,Standard,Quarterly
39.392284,31.036612,15.794463,3.6140318,13.016409,631.2575,14.422013,0.5684081,Male,Standard,Quarterly
39.392384,31.036045,15.794129,3.6140957,13.017317,631.2574,14.421405,0.56847316,Male,Standard,Quarterly
39.39199,31.03818,15.7953825,3.6138554,13.013901,631.258,14.423698,0.5682283,Male,Standard,Quarterly
39.391937,31.038464,15.79555,3.6138227,13.013443,631.2581,14.4240055,0.56819546,Male,Standard,Quarterly
39.392113,31.037535,15.795006,3.6139274,13.014926,631.2578,14.423011,0.56830174,Male,Standard,Quarterly
39.392235,31.036871,15.794616,3.6140025,13.015993,631.25757,14.422294,0.5683783,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.3926,31.034866,15.793437,3.6142287,13.019204,631.25696,14.420137,0.56860846,Male,Standard,Quarterly
39.392544,31.03519,15.793627,3.6141922,13.018688,631.2571,14.420484,0.5685714,Male,Standard,Quarterly
39.391937,31.038471,15.795556,3.6138222,13.0134325,631.2581,14.424013,0.5681947,Male,Standard,Quarterly
39.392876,31.033382,15.792563,3.6143959,13.021583,631.25653,14.41854,0.5687788,Male,Standard,Quarterly
39.391354,31.041632,15.797412,3.6134658,13.008368,631.25903,14.427415,0.5678316,Male,Standard,Quarterly
39.392197,31.037067,15.794729,3.6139803,13.015679,631.2577,14.422503,0.5683558,Male,Standard,Quarterly
39.3926,31.034899,15.793455,3.6142251,13.0191555,631.257,14.42017,0.5686048,Male,Standard,Quarterly
39.391754,31.03947,15.796142,3.6137094,13.01183,631.25836,14.425091,0.5680798,Male,Standard,Quarterly
39.392113,31.037521,15.794997,3.6139293,13.01495,631.2578,14.422995,0.56830347,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39234,31.036291,15.794273,3.6140683,13.016927,631.2574,14.421667,0.5684452,Male,Standard,Quarterly
39.3928,31.033821,15.792823,3.614346,13.020877,631.25665,14.419014,0.56872827,Male,Standard,Quarterly
39.392773,31.033949,15.792899,3.6143317,13.020672,631.2567,14.419151,0.56871355,Male,Standard,Quarterly
39.39217,31.037216,15.794816,3.6139636,13.015445,631.25775,14.422661,0.56833893,Male,Standard,Quarterly
39.392796,31.033825,15.792825,3.614346,13.02087,631.25665,14.419018,0.56872785,Male,Standard,Quarterly
39.392723,31.034224,15.793059,3.6143012,13.020236,631.25684,14.419445,0.56868225,Male,Standard,Quarterly
39.392086,31.037687,15.795096,3.6139107,13.014685,631.2578,14.423172,0.56828445,Male,Standard,Quarterly
39.39233,31.03634,15.794304,3.614062,13.016842,631.2574,14.421725,0.56843907,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392128,31.037455,15.794956,3.613937,13.015061,631.2578,14.422918,0.56831145,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392326,31.036383,15.794327,3.614058,13.016779,631.25745,14.421766,0.5684346,Male,Standard,Quarterly
39.392967,31.0329,15.792282,3.61445,13.022351,631.2565,14.418023,0.5688339,Male,Standard,Quarterly
39.3929,31.033257,15.792491,3.61441,13.021782,631.25653,14.418406,0.5687931,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392887,31.033329,15.792534,3.614402,13.0216675,631.25653,14.418482,0.5687849,Male,Standard,Quarterly
39.39198,31.038239,15.79542,3.6138482,13.013802,631.258,14.423766,0.5682212,Male,Standard,Quarterly
39.3929,31.033262,15.792497,3.614409,13.021769,631.25653,14.418414,0.5687922,Male,Standard,Quarterly
39.392365,31.036167,15.794201,3.6140823,13.017124,631.2574,14.421534,0.56845933,Male,Standard,Quarterly
39.39272,31.034248,15.793074,3.614298,13.020193,631.25684,14.419473,0.56867933,Male,Standard,Quarterly
39.391098,31.043018,15.798228,3.6133096,13.006147,631.25946,14.428907,0.5676724,Male,Standard,Quarterly
39.392544,31.03519,15.793627,3.6141922,13.018689,631.2571,14.420484,0.56857145,Male,Standard,Quarterly
39.392475,31.03558,15.793857,3.614148,13.018062,631.2572,14.420905,0.56852657,Male,Standard,Quarterly
39.39155,31.040592,15.796801,3.613583,13.010036,631.25867,14.426294,0.5679512,Male,Standard,Quarterly
39.39141,31.04133,15.7972355,3.6134996,13.008851,631.2589,14.42709,0.56786627,Male,Standard,Quarterly
39.39179,31.039297,15.7960415,3.613729,13.012106,631.2583,14.424904,0.5680996,Male,Standard,Quarterly
39.39276,31.034029,15.792946,3.614323,13.020546,631.2568,14.419236,0.56870455,Male,Standard,Quarterly
39.392593,31.034933,15.793474,3.614221,13.019098,631.257,14.420207,0.5686009,Male,Standard,Quarterly
39.392887,31.033333,15.792536,3.6144016,13.021663,631.25653,14.418486,0.5687846,Male,Standard,Quarterly
39.39282,31.033703,15.792752,3.61436,13.0210705,631.25665,14.418882,0.5687422,Male,Standard,Quarterly
39.392635,31.0347,15.79334,3.6142468,13.019467,631.2569,14.41996,0.5686273,Male,Standard,Quarterly
39.391865,31.038883,15.795796,3.6137762,13.012774,631.25824,14.424456,0.5681476,Male,Standard,Quarterly
39.392426,31.035816,15.793995,3.6141217,13.017685,631.2573,14.421158,0.56849945,Male,Standard,Quarterly
39.391083,31.043095,15.798271,3.6133013,13.00603,631.2595,14.428986,0.56766385,Male,Standard,Quarterly
39.392517,31.035334,15.793714,3.6141756,13.018454,631.25714,14.420641,0.5685546,Male,Standard,Quarterly
39.39218,31.037142,15.794776,3.6139717,13.015557,631.2577,14.422586,0.568347,Male,Standard,Quarterly
39.391422,31.041267,15.797196,3.6135073,13.008955,631.2589,14.42702,0.5678737,Male,Standard,Quarterly
39.39199,31.038189,15.79539,3.613854,13.013883,631.258,14.423713,0.5682269,Male,Standard,Quarterly
39.392693,31.034395,15.79316,3.6142821,13.019961,631.25684,14.419628,0.56866264,Male,Standard,Quarterly
39.392277,31.036629,15.794472,3.61403,13.016382,631.2575,14.422032,0.56840616,Male,Standard,Quarterly
39.39204,31.037922,15.795233,3.6138842,13.014312,631.2579,14.423423,0.56825775,Male,Standard,Quarterly
39.39232,31.036396,15.794335,3.614056,13.016755,631.25745,14.421782,0.56843287,Male,Standard,Quarterly
39.392414,31.035887,15.794037,3.6141136,13.017573,631.2573,14.421233,0.56849146,Male,Standard,Quarterly
39.39276,31.034025,15.792944,3.6143234,13.020552,631.2568,14.419233,0.5687049,Male,Standard,Quarterly
39.3922,31.037046,15.794718,3.6139824,13.015712,631.2577,14.422483,0.5683581,Male,Standard,Quarterly
39.392616,31.03479,15.793391,3.614237,13.019328,631.25696,14.420054,0.56861734,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.391632,31.040138,15.796535,3.613634,13.010762,631.2586,14.425808,0.5680033,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39296,31.032925,15.792295,3.6144476,13.022315,631.2565,14.418048,0.5688313,Male,Standard,Quarterly
39.39268,31.034437,15.793184,3.614277,13.019894,631.2569,14.419676,0.56865776,Male,Standard,Quarterly
39.39214,31.037392,15.794922,3.6139438,13.01516,631.2578,14.422853,0.56831855,Male,Standard,Quarterly
39.391712,31.039688,15.796269,3.6136854,13.011485,631.2584,14.425323,0.5680551,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392834,31.03364,15.792718,3.6143665,13.021168,631.25665,14.418818,0.5687491,Male,Standard,Quarterly
39.392567,31.035067,15.793554,3.614206,13.018883,631.257,14.420354,0.56858534,Male,Standard,Quarterly
39.391598,31.04033,15.796648,3.6136127,13.010453,631.25867,14.426014,0.5679812,Male,Standard,Quarterly
39.39253,31.035275,15.793675,3.6141827,13.018555,631.25714,14.420573,0.56856185,Male,Standard,Quarterly
39.392365,31.036163,15.794199,3.6140826,13.01713,631.2574,14.421532,0.5684597,Male,Standard,Quarterly
39.392513,31.035362,15.793729,3.6141727,13.018412,631.25714,14.4206705,0.56855154,Male,Standard,Quarterly
39.39271,31.034279,15.793091,3.6142945,13.020144,631.25684,14.419506,0.56867576,Male,Standard,Quarterly
39.391983,31.038225,15.79541,3.6138496,13.013824,631.258,14.42375,0.5682228,Male,Standard,Quarterly
39.391685,31.039831,15.796354,3.6136687,13.011251,631.2585,14.42548,0.5680383,Male,Standard,Quarterly
39.392246,31.036797,15.794572,3.6140108,13.01611,631.25757,14.422215,0.5683866,Male,Standard,Quarterly
39.39244,31.03575,15.793955,3.6141286,13.01779,631.2573,14.421087,0.5685071,Male,Standard,Quarterly
39.39299,31.032787,15.792216,3.6144629,13.022533,631.2564,14.417902,0.56884694,Male,Standard,Quarterly
39.391838,31.03902,15.795879,3.61376,13.01255,631.25824,14.424606,0.5681314,Male,Standard,Quarterly
39.392525,31.035288,15.793686,3.614181,13.018528,631.25714,14.420591,0.5685599,Male,Standard,Quarterly
